event-id,visible,timestamp,location-long,location-lat,gps:dop,gps-time-to-fix,height-above-msl,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3401864607,true,2006-08-30 02:01:00.000,-75.45838,4.725152,2.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864608,true,2006-08-30 03:01:00.000,-75.458318,4.725073,1.7,74.0,3188.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864609,true,2006-08-30 04:01:00.000,-75.458518,4.725025,2.2,90.0,3207.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864610,true,2006-08-30 05:00:00.000,-75.458307,4.725173,3.4,56.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864611,true,2006-08-30 06:00:00.000,-75.458418,4.725213,2.7,65.0,3207.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864612,true,2006-08-30 07:00:00.000,-75.458472,4.725293,2.1,48.0,3206.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864613,true,2006-08-30 08:00:00.000,-75.458268,4.725208,2.6,52.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864614,true,2006-08-30 15:01:00.000,-75.458528,4.725065,1.5,71.0,3219.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864615,true,2006-08-30 16:01:00.000,-75.458437,4.72469,4.7,72.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864616,true,2006-08-30 20:01:00.000,-75.458368,4.725298,2.2,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864617,true,2006-08-30 21:01:00.000,-75.458308,4.725322,8.2,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864618,true,2006-08-30 22:01:00.000,-75.458403,4.724962,5.5,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864619,true,2006-08-31 02:01:00.000,-75.458425,4.725133,2.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864620,true,2006-08-31 03:01:00.000,-75.458223,4.725202,2.3,83.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864621,true,2006-08-31 04:01:00.000,-75.45846,4.725035,2.3,73.0,3203.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864622,true,2006-08-31 07:00:00.000,-75.458232,4.724898,2.8,25.0,3157.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864623,true,2006-08-31 08:00:00.000,-75.458442,4.725207,2.5,27.0,3157.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864624,true,2006-08-31 09:01:00.000,-75.458292,4.725202,2.7,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864625,true,2006-08-31 11:01:00.000,-75.45843,4.725285,3.4,74.0,3182.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864626,true,2006-08-31 12:01:00.000,-75.458937,4.725405,2.6,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864627,true,2006-08-31 14:01:00.000,-75.458395,4.724998,5.0,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864628,true,2006-08-31 15:01:00.000,-75.45837,4.725057,1.7,74.0,3181.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864629,true,2006-08-31 16:00:00.000,-75.45839,4.724833,1.9,39.0,3181.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864630,true,2006-08-31 17:01:00.000,-75.458048,4.724755,3.4,78.0,3198.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864631,true,2006-08-31 18:00:00.000,-75.458352,4.725037,2.6,66.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864632,true,2006-08-31 19:01:00.000,-75.458332,4.724897,4.2,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864633,true,2006-08-31 20:01:00.000,-75.458317,4.724897,4.2,92.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864634,true,2006-08-31 21:00:00.000,-75.458067,4.725582,8.8,67.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864635,true,2006-08-31 22:01:00.000,-75.458663,4.725188,2.3,76.0,3184.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864636,true,2006-09-01 01:01:00.000,-75.458315,4.725208,6.5,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864637,true,2006-09-01 02:00:00.000,-75.458315,4.725037,2.8,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864638,true,2006-09-01 03:00:00.000,-75.458153,4.72506,1.7,61.0,3178.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864639,true,2006-09-01 04:01:00.000,-75.45837,4.725112,2.5,72.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864640,true,2006-09-01 07:00:00.000,-75.458193,4.725185,2.7,61.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864641,true,2006-09-01 08:00:00.000,-75.45829,4.724882,2.5,42.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864642,true,2006-09-01 09:00:00.000,-75.458475,4.724277,3.6,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864643,true,2006-09-01 16:01:00.000,-75.458348,4.72504,3.9,73.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864644,true,2006-09-01 22:00:00.000,-75.458342,4.724937,2.9,60.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864645,true,2006-09-01 23:01:00.000,-75.458322,4.72501,3.0,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864646,true,2006-09-02 02:00:00.000,-75.458322,4.725045,2.8,57.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864647,true,2006-09-02 03:01:00.000,-75.458447,4.725012,2.7,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864648,true,2006-09-02 04:01:00.000,-75.458395,4.72486,2.0,76.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864649,true,2006-09-02 05:01:00.000,-75.458205,4.725065,3.7,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864650,true,2006-09-02 06:01:00.000,-75.458482,4.725105,2.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864651,true,2006-09-02 07:00:00.000,-75.458403,4.72489,2.7,37.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864652,true,2006-09-02 08:00:00.000,-75.458433,4.725147,1.7,60.0,3213.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864653,true,2006-09-02 09:00:00.000,-75.458375,4.724995,3.6,54.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864654,true,2006-09-02 11:01:00.000,-75.458398,4.725142,12.7,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864655,true,2006-09-02 14:01:00.000,-75.45846,4.725308,3.8,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864656,true,2006-09-02 15:01:00.000,-75.458622,4.725242,6.4,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864657,true,2006-09-02 20:00:00.000,-75.458227,4.725273,3.9,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864658,true,2006-09-02 22:00:00.000,-75.458308,4.725208,5.0,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864659,true,2006-09-02 23:00:00.000,-75.458335,4.72495,3.0,64.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864660,true,2006-09-03 03:01:00.000,-75.458373,4.725073,2.1,72.0,3189.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864661,true,2006-09-03 05:01:00.000,-75.458437,4.724975,2.0,71.0,3190.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864662,true,2006-09-03 06:00:00.000,-75.4584,4.725055,2.5,66.0,3190.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864663,true,2006-09-03 07:00:00.000,-75.458428,4.72503,4.6,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864664,true,2006-09-03 08:00:00.000,-75.458418,4.72533,2.5,23.0,3190.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864665,true,2006-09-03 09:01:00.000,-75.458385,4.725042,2.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864666,true,2006-09-03 16:01:00.000,-75.458493,4.72515,3.5,81.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864667,true,2006-09-03 17:00:00.000,-75.458413,4.725122,2.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864668,true,2006-09-03 18:00:00.000,-75.458388,4.724975,2.6,54.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864669,true,2006-09-03 19:00:00.000,-75.458295,4.724743,11.7,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864670,true,2006-09-03 23:00:00.000,-75.458223,4.725358,2.9,41.0,3191.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864671,true,2006-09-04 06:01:00.000,-75.458572,4.72522,2.9,90.0,3186.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864672,true,2006-09-04 07:00:00.000,-75.458335,4.725247,2.7,52.0,3186.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864673,true,2006-09-04 23:01:00.000,-75.458415,4.724962,6.7,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864674,true,2006-09-05 02:00:00.000,-75.458368,4.725095,2.7,64.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864675,true,2006-09-05 06:00:00.000,-75.458507,4.725202,3.6,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864676,true,2006-09-05 07:00:00.000,-75.458343,4.725092,4.3,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864677,true,2006-09-05 11:01:00.000,-75.458093,4.724843,6.0,84.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864678,true,2006-09-05 12:01:00.000,-75.458338,4.724898,1.7,90.0,3187.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864679,true,2006-09-05 15:01:00.000,-75.45815,4.725037,7.4,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864680,true,2006-09-05 16:01:00.000,-75.458282,4.724965,4.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864681,true,2006-09-05 18:01:00.000,-75.458437,4.725015,11.7,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864682,true,2006-09-05 19:00:00.000,-75.458377,4.725188,2.2,60.0,3188.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864683,true,2006-09-05 22:00:00.000,-75.458413,4.72507,3.4,61.0,3188.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864684,true,2006-09-05 23:00:00.000,-75.458398,4.724913,12.3,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864685,true,2006-09-06 19:01:00.000,-75.459368,4.731645,13.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864686,true,2006-09-06 22:01:00.000,-75.458365,4.724963,4.9,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864687,true,2006-09-06 23:00:00.000,-75.458205,4.725097,2.1,63.0,3188.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864688,true,2006-09-07 01:01:00.000,-75.45831,4.725262,3.5,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864689,true,2006-09-07 07:01:00.000,-75.458253,4.725012,13.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864690,true,2006-09-07 08:01:00.000,-75.458365,4.725195,3.8,66.0,3191.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864691,true,2006-09-07 09:01:00.000,-75.458378,4.725137,1.8,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864692,true,2006-09-07 12:01:00.000,-75.458593,4.725247,2.6,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864693,true,2006-09-07 18:00:00.000,-75.458373,4.725015,1.9,62.0,3191.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864694,true,2006-09-07 19:00:00.000,-75.458393,4.725263,8.1,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864695,true,2006-09-07 22:01:00.000,-75.458438,4.725113,4.1,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864696,true,2006-09-07 23:00:00.000,-75.459143,4.72357,13.0,66.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864697,true,2006-09-08 01:00:00.000,-75.458348,4.725028,3.3,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864698,true,2006-09-08 02:01:00.000,-75.45838,4.725073,3.0,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864699,true,2006-09-08 03:00:00.000,-75.458158,4.725073,1.9,61.0,3171.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864700,true,2006-09-08 04:01:00.000,-75.458557,4.725097,3.6,90.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864701,true,2006-09-08 05:01:00.000,-75.458195,4.725053,2.5,67.0,3172.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864702,true,2006-09-08 06:01:00.000,-75.458425,4.725118,2.6,88.0,3249.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864703,true,2006-09-08 07:00:00.000,-75.457882,4.725965,2.6,27.0,3245.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864704,true,2006-09-08 08:00:00.000,-75.458072,4.725337,2.5,53.0,3245.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864705,true,2006-09-08 15:00:00.000,-75.45908,4.725215,9.1,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864706,true,2006-09-08 18:01:00.000,-75.458318,4.725053,1.5,64.0,3178.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864707,true,2006-09-08 19:00:00.000,-75.458315,4.724942,5.9,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864708,true,2006-09-09 02:01:00.000,-75.458333,4.725047,3.0,73.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864709,true,2006-09-09 06:01:00.000,-75.45792,4.7244,12.8,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864710,true,2006-09-09 07:01:00.000,-75.458412,4.72522,2.0,88.0,3155.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864711,true,2006-09-09 09:01:00.000,-75.458843,4.725085,2.7,86.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864712,true,2006-09-09 10:01:00.000,-75.458163,4.72474,5.8,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864713,true,2006-09-09 11:01:00.000,-75.458788,4.725282,3.7,90.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864714,true,2006-09-09 19:00:00.000,-75.458368,4.725053,2.3,64.0,3156.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864715,true,2006-09-09 20:01:00.000,-75.458343,4.72498,2.0,82.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864716,true,2006-09-09 22:01:00.000,-75.45834,4.724722,3.2,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864717,true,2006-09-09 23:01:00.000,-75.458363,4.725277,2.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864718,true,2006-09-10 00:01:00.000,-75.458288,4.724707,5.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864719,true,2006-09-10 03:01:00.000,-75.458218,4.72506,2.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864720,true,2006-09-10 05:01:00.000,-75.458283,4.724988,2.7,88.0,3172.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864721,true,2006-09-10 06:00:00.000,-75.458412,4.725208,2.4,45.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864722,true,2006-09-10 07:00:00.000,-75.458445,4.725037,2.6,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864723,true,2006-09-10 08:01:00.000,-75.45839,4.724977,4.2,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864724,true,2006-09-10 09:01:00.000,-75.458357,4.72502,2.7,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864725,true,2006-09-10 10:01:00.000,-75.458202,4.72495,7.1,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864726,true,2006-09-10 14:01:00.000,-75.458363,4.724953,1.5,78.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864727,true,2006-09-10 15:00:00.000,-75.458167,4.72504,2.1,72.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864728,true,2006-09-10 17:01:00.000,-75.4584,4.724957,1.9,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864729,true,2006-09-10 19:01:00.000,-75.458342,4.724842,3.7,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864730,true,2006-09-10 23:01:00.000,-75.458473,4.724948,3.2,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864731,true,2006-09-11 01:00:00.000,-75.45832,4.725078,3.0,64.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864732,true,2006-09-11 02:01:00.000,-75.458342,4.724982,3.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864733,true,2006-09-11 03:01:00.000,-75.45823,4.725147,11.3,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864734,true,2006-09-11 06:00:00.000,-75.45811,4.724527,9.2,62.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864735,true,2006-09-11 07:01:00.000,-75.458158,4.724745,8.1,73.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864736,true,2006-09-11 08:01:00.000,-75.458335,4.724367,3.9,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864737,true,2006-09-11 14:01:00.000,-75.45841,4.725102,1.5,66.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864738,true,2006-09-11 16:01:00.000,-75.458407,4.725078,2.5,72.0,3177.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864739,true,2006-09-11 17:00:00.000,-75.458313,4.725023,2.6,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864740,true,2006-09-11 18:01:00.000,-75.458267,4.725273,3.8,66.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864741,true,2006-09-11 19:00:00.000,-75.458362,4.725055,3.2,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864742,true,2006-09-11 20:01:00.000,-75.458552,4.725232,5.0,83.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864743,true,2006-09-11 21:01:00.000,-75.458338,4.725555,7.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864744,true,2006-09-11 22:01:00.000,-75.45831,4.725103,4.2,71.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864745,true,2006-09-11 23:01:00.000,-75.458208,4.725023,2.5,71.0,3153.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864746,true,2006-09-12 00:00:00.000,-75.458268,4.72503,3.4,59.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401864747,true,2006-09-12 01:01:00.000,-75.458325,4.725038,2.9,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
