timestamp,location-long,location-lat,gps:dop,sensor-type,individual-local-identifier
3/20/2007 2:07:00,-75.467318,4.727452,2.1,gps,1(T5H-1363)
3/20/2007 3:00:00,-75.465022,4.73159,2.9,gps,1(T5H-1363)
3/20/2007 3:30:00,-75.47805,4.726213,3.1,gps,1(T5H-1363)
3/20/2007 10:01:00,-75.475067,4.714667,7,gps,1(T5H-1363)
3/20/2007 12:00:00,-75.475212,4.713707,4.8,gps,1(T5H-1363)
3/20/2007 12:31:00,-75.469153,4.720265,2.4,gps,1(T5H-1363)
3/21/2007 2:01:00,-75.469073,4.720905,2.1,gps,1(T5H-1363)
3/21/2007 4:01:00,-75.469112,4.720733,2.4,gps,1(T5H-1363)
3/21/2007 5:01:00,-75.469133,4.722245,1.6,gps,1(T5H-1363)
3/21/2007 5:30:00,-75.468787,4.722473,3.6,gps,1(T5H-1363)
3/21/2007 6:31:00,-75.472193,4.721592,6.2,gps,1(T5H-1363)
3/21/2007 7:00:00,-75.46898,4.724613,7.3,gps,1(T5H-1363)
3/21/2007 7:30:00,-75.469703,4.722375,2.4,gps,1(T5H-1363)
3/21/2007 8:00:00,-75.469628,4.722673,2.1,gps,1(T5H-1363)
3/21/2007 8:30:00,-75.469302,4.722472,1.9,gps,1(T5H-1363)
3/21/2007 9:00:00,-75.46955,4.722118,2.1,gps,1(T5H-1363)
3/21/2007 9:30:00,-75.468448,4.72195,3.3,gps,1(T5H-1363)
3/21/2007 10:00:00,-75.469158,4.722757,5.9,gps,1(T5H-1363)
3/21/2007 10:30:00,-75.469682,4.722463,4.5,gps,1(T5H-1363)
3/21/2007 11:30:00,-75.474093,4.723097,2.5,gps,1(T5H-1363)
3/21/2007 12:00:00,-75.46867,4.721273,3,gps,1(T5H-1363)
3/21/2007 12:30:00,-75.469173,4.721397,2,gps,1(T5H-1363)
3/21/2007 13:00:00,-75.470033,4.72361,10.3,gps,1(T5H-1363)
3/21/2007 16:00:00,-75.466958,4.720317,8.4,gps,1(T5H-1363)
3/21/2007 17:00:00,-75.468967,4.721597,2.3,gps,1(T5H-1363)
3/21/2007 17:31:00,-75.468782,4.721945,2.2,gps,1(T5H-1363)
3/21/2007 23:00:00,-75.472515,4.720152,11,gps,1(T5H-1363)
3/22/2007 1:01:00,-75.470103,4.720438,2.2,gps,1(T5H-1363)
3/22/2007 1:30:00,-75.470013,4.719162,3.5,gps,1(T5H-1363)
3/22/2007 2:00:00,-75.470127,4.721042,5.1,gps,1(T5H-1363)
3/22/2007 2:31:00,-75.469618,4.720428,2.9,gps,1(T5H-1363)
3/22/2007 3:30:00,-75.4696,4.720293,3.5,gps,1(T5H-1363)
3/22/2007 4:00:00,-75.469357,4.720263,5.2,gps,1(T5H-1363)
3/22/2007 5:00:00,-75.469048,4.721103,1.5,gps,1(T5H-1363)
3/22/2007 6:30:00,-75.468812,4.722272,2.2,gps,1(T5H-1363)
3/22/2007 10:00:00,-75.469282,4.721848,5.3,gps,1(T5H-1363)
3/22/2007 10:31:00,-75.4684,4.722518,7.9,gps,1(T5H-1363)
3/22/2007 11:00:00,-75.468922,4.72224,2.5,gps,1(T5H-1363)
3/22/2007 11:30:00,-75.468772,4.722123,2.1,gps,1(T5H-1363)
3/22/2007 13:00:00,-75.469397,4.723232,4.3,gps,1(T5H-1363)
3/22/2007 15:01:00,-75.469208,4.72374,2.1,gps,1(T5H-1363)
3/22/2007 15:31:00,-75.468388,4.724343,1.7,gps,1(T5H-1363)
3/22/2007 16:30:00,-75.468013,4.723702,2.4,gps,1(T5H-1363)
3/23/2007 4:01:00,-75.468923,4.725415,3.5,gps,1(T5H-1363)
3/23/2007 4:30:00,-75.469155,4.727553,1.8,gps,1(T5H-1363)
3/23/2007 5:00:00,-75.469155,4.727633,1.6,gps,1(T5H-1363)
3/23/2007 5:30:00,-75.469123,4.727522,1.5,gps,1(T5H-1363)
3/23/2007 6:01:00,-75.46888,4.727122,2.1,gps,1(T5H-1363)
3/23/2007 6:30:00,-75.468973,4.726893,2.2,gps,1(T5H-1363)
3/23/2007 7:00:00,-75.468902,4.72701,2.4,gps,1(T5H-1363)
3/23/2007 7:30:00,-75.468863,4.726958,2.5,gps,1(T5H-1363)
3/23/2007 8:00:00,-75.468917,4.726948,2,gps,1(T5H-1363)
3/23/2007 8:31:00,-75.468923,4.726932,2,gps,1(T5H-1363)
3/23/2007 9:00:00,-75.46898,4.726953,2.3,gps,1(T5H-1363)
3/23/2007 10:00:00,-75.4681,4.72556,4.1,gps,1(T5H-1363)
3/23/2007 10:30:00,-75.468808,4.72726,2.2,gps,1(T5H-1363)
3/23/2007 11:00:00,-75.469143,4.727018,2,gps,1(T5H-1363)
3/23/2007 11:31:00,-75.469097,4.727342,3.4,gps,1(T5H-1363)
3/23/2007 12:00:00,-75.468862,4.727423,2.9,gps,1(T5H-1363)
3/23/2007 12:30:00,-75.46896,4.726823,1.8,gps,1(T5H-1363)
3/23/2007 13:00:00,-75.468497,4.726848,3.2,gps,1(T5H-1363)
3/23/2007 13:30:00,-75.468507,4.727232,2,gps,1(T5H-1363)
3/23/2007 14:00:00,-75.468368,4.727572,2.1,gps,1(T5H-1363)
3/23/2007 14:30:00,-75.468052,4.726708,3.9,gps,1(T5H-1363)
3/23/2007 15:01:00,-75.468395,4.72676,4.4,gps,1(T5H-1363)
3/23/2007 15:30:00,-75.468247,4.726937,1.4,gps,1(T5H-1363)
3/23/2007 16:00:00,-75.468075,4.726957,1.7,gps,1(T5H-1363)
3/23/2007 16:30:00,-75.468175,4.727203,3,gps,1(T5H-1363)
3/23/2007 18:01:00,-75.46806,4.727013,2.5,gps,1(T5H-1363)
3/23/2007 19:30:00,-75.46811,4.727108,2,gps,1(T5H-1363)
3/23/2007 20:01:00,-75.468057,4.727155,2,gps,1(T5H-1363)
3/23/2007 20:30:00,-75.468005,4.727125,1.9,gps,1(T5H-1363)
3/23/2007 21:00:00,-75.468055,4.72704,1.6,gps,1(T5H-1363)
3/23/2007 22:00:00,-75.468185,4.727188,9.4,gps,1(T5H-1363)
3/23/2007 22:30:00,-75.468335,4.72761,8.5,gps,1(T5H-1363)
3/23/2007 23:00:00,-75.467732,4.727108,6.2,gps,1(T5H-1363)
3/23/2007 23:30:00,-75.46789,4.727012,1.8,gps,1(T5H-1363)
3/24/2007 0:00:00,-75.467875,4.727142,1.6,gps,1(T5H-1363)
3/24/2007 0:30:00,-75.467675,4.727287,9.3,gps,1(T5H-1363)
3/24/2007 1:00:00,-75.468023,4.727427,1.9,gps,1(T5H-1363)
3/24/2007 1:31:00,-75.468065,4.727402,1.9,gps,1(T5H-1363)
3/24/2007 2:00:00,-75.467858,4.727147,4.6,gps,1(T5H-1363)
3/24/2007 2:30:00,-75.46736,4.727008,3.5,gps,1(T5H-1363)
3/24/2007 3:00:00,-75.467672,4.726868,2.2,gps,1(T5H-1363)
3/24/2007 3:30:00,-75.46801,4.727167,3.1,gps,1(T5H-1363)
3/24/2007 4:00:00,-75.467787,4.72738,1.8,gps,1(T5H-1363)
3/24/2007 4:30:00,-75.466513,4.729105,1.6,gps,1(T5H-1363)
3/24/2007 5:30:00,-75.46822,4.729798,2.1,gps,1(T5H-1363)
3/24/2007 6:00:00,-75.46821,4.729638,1.8,gps,1(T5H-1363)
3/24/2007 6:30:00,-75.468468,4.729438,2.2,gps,1(T5H-1363)
3/24/2007 7:00:00,-75.468213,4.728947,3.2,gps,1(T5H-1363)
3/24/2007 7:30:00,-75.467732,4.728952,1.8,gps,1(T5H-1363)
3/24/2007 8:00:00,-75.467792,4.728707,1.8,gps,1(T5H-1363)
3/24/2007 8:30:00,-75.467343,4.728345,1.9,gps,1(T5H-1363)
3/24/2007 9:00:00,-75.469157,4.728965,3.2,gps,1(T5H-1363)
3/24/2007 9:30:00,-75.468,4.728895,3.4,gps,1(T5H-1363)
3/24/2007 10:00:00,-75.467842,4.728722,4.6,gps,1(T5H-1363)
3/24/2007 10:30:00,-75.467668,4.72873,1.4,gps,1(T5H-1363)
3/24/2007 11:00:00,-75.467822,4.728732,1.9,gps,1(T5H-1363)
3/24/2007 11:30:00,-75.467777,4.729133,2,gps,1(T5H-1363)
3/24/2007 12:00:00,-75.467773,4.729475,2.1,gps,1(T5H-1363)
3/24/2007 12:30:00,-75.467955,4.729553,2.1,gps,1(T5H-1363)
3/24/2007 13:00:00,-75.467955,4.729168,3.1,gps,1(T5H-1363)
3/24/2007 13:30:00,-75.468533,4.729252,6.2,gps,1(T5H-1363)
3/24/2007 14:00:00,-75.468423,4.72946,14.4,gps,1(T5H-1363)
3/24/2007 14:30:00,-75.468383,4.72938,1.4,gps,1(T5H-1363)
3/24/2007 15:30:00,-75.46797,4.728528,2.8,gps,1(T5H-1363)
3/24/2007 16:00:00,-75.46782,4.728535,2.8,gps,1(T5H-1363)
3/24/2007 17:30:00,-75.467662,4.728732,1.9,gps,1(T5H-1363)
3/24/2007 18:00:00,-75.467663,4.728655,1.9,gps,1(T5H-1363)
3/24/2007 18:30:00,-75.467672,4.728563,1.6,gps,1(T5H-1363)
3/24/2007 19:00:00,-75.467842,4.728452,2.1,gps,1(T5H-1363)
3/24/2007 20:31:00,-75.467815,4.72863,2,gps,1(T5H-1363)
3/24/2007 21:00:00,-75.467873,4.72854,1.9,gps,1(T5H-1363)
3/24/2007 21:30:00,-75.467632,4.728543,3,gps,1(T5H-1363)
3/24/2007 22:00:00,-75.467932,4.728677,2.9,gps,1(T5H-1363)
3/24/2007 22:30:00,-75.46701,4.72834,12.8,gps,1(T5H-1363)
3/24/2007 23:00:00,-75.46754,4.72782,6,gps,1(T5H-1363)
3/24/2007 23:31:00,-75.467795,4.728463,3.1,gps,1(T5H-1363)
3/25/2007 0:00:00,-75.467952,4.728442,3,gps,1(T5H-1363)
3/25/2007 1:00:00,-75.467797,4.728313,6.1,gps,1(T5H-1363)
3/25/2007 2:00:00,-75.467813,4.728482,2.1,gps,1(T5H-1363)
3/25/2007 2:31:00,-75.467458,4.729395,2.8,gps,1(T5H-1363)
3/25/2007 3:00:00,-75.46836,4.72987,1.6,gps,1(T5H-1363)
3/25/2007 3:30:00,-75.468708,4.729668,3.5,gps,1(T5H-1363)
3/25/2007 4:00:00,-75.46843,4.729377,4.4,gps,1(T5H-1363)
3/25/2007 4:30:00,-75.468355,4.729535,1.9,gps,1(T5H-1363)
3/25/2007 5:00:00,-75.468117,4.729907,2.6,gps,1(T5H-1363)
3/25/2007 5:30:00,-75.468823,4.728597,3.6,gps,1(T5H-1363)
3/25/2007 6:01:00,-75.466362,4.728078,4.7,gps,1(T5H-1363)
3/25/2007 6:30:00,-75.468103,4.730077,3.3,gps,1(T5H-1363)
3/25/2007 7:00:00,-75.467908,4.728773,2.5,gps,1(T5H-1363)
3/25/2007 7:30:00,-75.467922,4.728793,1.9,gps,1(T5H-1363)
3/25/2007 8:00:00,-75.467865,4.728797,1.8,gps,1(T5H-1363)
3/25/2007 8:30:00,-75.467873,4.728712,1.9,gps,1(T5H-1363)
3/25/2007 9:00:00,-75.467835,4.72872,4,gps,1(T5H-1363)
3/25/2007 9:31:00,-75.467927,4.72873,10.3,gps,1(T5H-1363)
3/25/2007 10:00:00,-75.467862,4.7287,4.5,gps,1(T5H-1363)
3/25/2007 10:30:00,-75.467887,4.72874,2.3,gps,1(T5H-1363)
3/25/2007 11:00:00,-75.46784,4.728683,2.3,gps,1(T5H-1363)
3/25/2007 12:00:00,-75.467797,4.72912,1.5,gps,1(T5H-1363)
3/25/2007 12:30:00,-75.467377,4.728967,2.6,gps,1(T5H-1363)
3/25/2007 13:00:00,-75.467335,4.728415,2.8,gps,1(T5H-1363)
3/25/2007 14:00:00,-75.46744,4.728715,2.1,gps,1(T5H-1363)
3/25/2007 14:30:00,-75.466363,4.727922,4.1,gps,1(T5H-1363)
3/25/2007 15:01:00,-75.467573,4.728383,3.7,gps,1(T5H-1363)
3/25/2007 15:31:00,-75.46731,4.728323,1.7,gps,1(T5H-1363)
3/25/2007 16:31:00,-75.468173,4.72739,8.2,gps,1(T5H-1363)
3/25/2007 17:00:00,-75.467995,4.727237,1.8,gps,1(T5H-1363)
3/25/2007 17:30:00,-75.467877,4.72718,2.7,gps,1(T5H-1363)
3/25/2007 18:30:00,-75.467953,4.727175,2.1,gps,1(T5H-1363)
3/25/2007 20:01:00,-75.467962,4.727268,2,gps,1(T5H-1363)
3/25/2007 20:30:00,-75.46789,4.727283,2,gps,1(T5H-1363)
3/25/2007 21:30:00,-75.468675,4.727232,1.7,gps,1(T5H-1363)
3/25/2007 22:00:00,-75.468855,4.727213,5.6,gps,1(T5H-1363)
3/25/2007 22:30:00,-75.470803,4.728788,7.7,gps,1(T5H-1363)
3/25/2007 23:01:00,-75.468448,4.728568,5.7,gps,1(T5H-1363)
3/25/2007 23:30:00,-75.467902,4.72705,3,gps,1(T5H-1363)
3/26/2007 0:00:00,-75.467985,4.726775,2.7,gps,1(T5H-1363)
3/26/2007 3:00:00,-75.46843,4.72735,3.8,gps,1(T5H-1363)
3/26/2007 4:00:00,-75.467822,4.728803,2.2,gps,1(T5H-1363)
3/26/2007 4:30:00,-75.468545,4.729788,1.6,gps,1(T5H-1363)
3/26/2007 5:00:00,-75.468272,4.72982,3.1,gps,1(T5H-1363)
3/26/2007 5:30:00,-75.468328,4.729737,1.7,gps,1(T5H-1363)
3/26/2007 6:00:00,-75.468282,4.729653,1.9,gps,1(T5H-1363)
3/26/2007 6:30:00,-75.467282,4.729165,2.9,gps,1(T5H-1363)
3/26/2007 7:00:00,-75.467763,4.728755,2.2,gps,1(T5H-1363)
3/26/2007 7:30:00,-75.467848,4.728795,1.9,gps,1(T5H-1363)
3/26/2007 8:00:00,-75.467772,4.728823,2.4,gps,1(T5H-1363)
3/26/2007 8:30:00,-75.468287,4.728367,2,gps,1(T5H-1363)
3/26/2007 9:00:00,-75.467682,4.728635,4.1,gps,1(T5H-1363)
3/26/2007 9:30:00,-75.467757,4.728783,2.3,gps,1(T5H-1363)
3/26/2007 10:00:00,-75.467735,4.728678,3.1,gps,1(T5H-1363)
3/26/2007 10:30:00,-75.467648,4.72872,5,gps,1(T5H-1363)
3/26/2007 11:00:00,-75.467727,4.728747,1.9,gps,1(T5H-1363)
3/26/2007 11:30:00,-75.467725,4.72873,2.7,gps,1(T5H-1363)
3/26/2007 12:00:00,-75.467732,4.729085,3,gps,1(T5H-1363)
3/26/2007 12:30:00,-75.46808,4.729715,3.1,gps,1(T5H-1363)
3/26/2007 13:00:00,-75.467407,4.729717,4.8,gps,1(T5H-1363)
3/26/2007 13:30:00,-75.467318,4.72931,6.3,gps,1(T5H-1363)
3/26/2007 14:00:00,-75.467392,4.729578,1.9,gps,1(T5H-1363)
3/26/2007 14:30:00,-75.467527,4.72961,1.9,gps,1(T5H-1363)
3/26/2007 15:00:00,-75.467398,4.72984,2.1,gps,1(T5H-1363)
3/26/2007 15:30:00,-75.467795,4.728617,3.2,gps,1(T5H-1363)
3/26/2007 16:00:00,-75.467777,4.72866,2.4,gps,1(T5H-1363)
3/26/2007 16:30:00,-75.46779,4.728725,1.6,gps,1(T5H-1363)
3/26/2007 17:00:00,-75.467778,4.728702,2,gps,1(T5H-1363)
3/26/2007 17:30:00,-75.467755,4.728777,1.9,gps,1(T5H-1363)
3/26/2007 18:00:00,-75.467782,4.72877,2.5,gps,1(T5H-1363)
3/26/2007 18:30:00,-75.46773,4.728755,2.5,gps,1(T5H-1363)
3/26/2007 19:00:00,-75.468018,4.72816,2.2,gps,1(T5H-1363)
3/26/2007 19:30:00,-75.468097,4.728147,1.8,gps,1(T5H-1363)
3/26/2007 20:30:00,-75.467853,4.728625,1.7,gps,1(T5H-1363)
3/26/2007 21:01:00,-75.467457,4.728743,7.6,gps,1(T5H-1363)
3/26/2007 21:30:00,-75.467755,4.728598,1.7,gps,1(T5H-1363)
3/26/2007 23:01:00,-75.467763,4.728605,2.5,gps,1(T5H-1363)
3/27/2007 0:01:00,-75.467873,4.728728,3,gps,1(T5H-1363)
3/27/2007 0:30:00,-75.467885,4.728722,2.4,gps,1(T5H-1363)
3/27/2007 1:00:00,-75.467832,4.728707,9.5,gps,1(T5H-1363)
3/27/2007 1:30:00,-75.467978,4.728735,1.9,gps,1(T5H-1363)
3/27/2007 2:00:00,-75.4683,4.728785,1.9,gps,1(T5H-1363)
3/27/2007 2:30:00,-75.468323,4.728473,3.1,gps,1(T5H-1363)
3/27/2007 3:00:00,-75.468585,4.728438,2.2,gps,1(T5H-1363)
3/27/2007 3:31:00,-75.468578,4.727743,1.6,gps,1(T5H-1363)
3/27/2007 4:00:00,-75.46863,4.727623,2.9,gps,1(T5H-1363)
3/27/2007 6:31:00,-75.46891,4.727582,2.4,gps,1(T5H-1363)
3/27/2007 7:00:00,-75.46901,4.727548,2.4,gps,1(T5H-1363)
3/27/2007 7:30:00,-75.469195,4.727165,1.9,gps,1(T5H-1363)
3/27/2007 8:00:00,-75.46877,4.726793,1.8,gps,1(T5H-1363)
3/27/2007 8:30:00,-75.468767,4.726558,2,gps,1(T5H-1363)
3/27/2007 9:00:00,-75.468955,4.726498,2.9,gps,1(T5H-1363)
3/27/2007 9:30:00,-75.46898,4.726548,6.8,gps,1(T5H-1363)
3/27/2007 10:00:00,-75.468967,4.726548,6.8,gps,1(T5H-1363)
3/27/2007 10:30:00,-75.468917,4.726522,4.7,gps,1(T5H-1363)
3/27/2007 11:00:00,-75.469133,4.726738,14.2,gps,1(T5H-1363)
3/27/2007 11:30:00,-75.46878,4.726568,5.2,gps,1(T5H-1363)
3/27/2007 12:30:00,-75.46886,4.726582,2.1,gps,1(T5H-1363)
3/27/2007 13:00:00,-75.46904,4.72707,2.6,gps,1(T5H-1363)
3/27/2007 13:30:00,-75.468952,4.727625,6.4,gps,1(T5H-1363)
3/27/2007 14:00:00,-75.468948,4.72752,7.1,gps,1(T5H-1363)
3/27/2007 14:30:00,-75.468895,4.727353,2.3,gps,1(T5H-1363)
3/27/2007 15:00:00,-75.468937,4.72723,1.7,gps,1(T5H-1363)
3/27/2007 15:31:00,-75.468995,4.724842,6.2,gps,1(T5H-1363)
3/27/2007 16:00:00,-75.471123,4.722203,10.9,gps,1(T5H-1363)
3/27/2007 16:31:00,-75.468717,4.724297,3.4,gps,1(T5H-1363)
3/27/2007 17:30:00,-75.46915,4.7243,2.6,gps,1(T5H-1363)
3/27/2007 23:01:00,-75.468598,4.724065,5.9,gps,1(T5H-1363)
3/28/2007 2:31:00,-75.469017,4.724907,2.2,gps,1(T5H-1363)
3/28/2007 3:00:00,-75.46901,4.724755,3.3,gps,1(T5H-1363)
3/28/2007 3:30:00,-75.46935,4.726843,3.1,gps,1(T5H-1363)
3/28/2007 4:00:00,-75.469307,4.727567,4.2,gps,1(T5H-1363)
3/28/2007 4:30:00,-75.46902,4.727667,1.7,gps,1(T5H-1363)
3/28/2007 5:00:00,-75.468998,4.727552,1.5,gps,1(T5H-1363)
3/28/2007 5:30:00,-75.469075,4.727113,1.3,gps,1(T5H-1363)
3/28/2007 6:00:00,-75.469063,4.726793,2,gps,1(T5H-1363)
3/28/2007 6:30:00,-75.469025,4.726885,2.5,gps,1(T5H-1363)
3/28/2007 7:01:00,-75.468853,4.726992,1.8,gps,1(T5H-1363)
3/28/2007 7:30:00,-75.46888,4.727008,1.8,gps,1(T5H-1363)
3/28/2007 8:00:00,-75.469118,4.72657,2.3,gps,1(T5H-1363)
3/28/2007 8:30:00,-75.468868,4.726918,1.8,gps,1(T5H-1363)
3/28/2007 9:00:00,-75.468927,4.72676,3.6,gps,1(T5H-1363)
3/28/2007 10:00:00,-75.467995,4.727203,4.5,gps,1(T5H-1363)
3/28/2007 10:31:00,-75.468885,4.727005,5.3,gps,1(T5H-1363)
3/28/2007 11:00:00,-75.469152,4.727333,4.8,gps,1(T5H-1363)
3/28/2007 11:30:00,-75.467645,4.727198,2.6,gps,1(T5H-1363)
3/28/2007 12:00:00,-75.46933,4.727137,3,gps,1(T5H-1363)
3/28/2007 12:30:00,-75.469357,4.727612,3.2,gps,1(T5H-1363)
3/28/2007 13:01:00,-75.468735,4.727498,2.8,gps,1(T5H-1363)
3/28/2007 13:30:00,-75.468467,4.727733,2.2,gps,1(T5H-1363)
3/28/2007 14:01:00,-75.469255,4.727612,4.3,gps,1(T5H-1363)
3/28/2007 14:31:00,-75.468112,4.72743,1.6,gps,1(T5H-1363)
3/28/2007 15:00:00,-75.468412,4.727583,1.7,gps,1(T5H-1363)
3/28/2007 15:30:00,-75.468538,4.727362,4.5,gps,1(T5H-1363)
3/28/2007 16:00:00,-75.468533,4.727362,4.5,gps,1(T5H-1363)
3/28/2007 16:30:00,-75.468723,4.727763,1.9,gps,1(T5H-1363)
3/28/2007 17:00:00,-75.4685,4.7275,1.7,gps,1(T5H-1363)
3/28/2007 17:30:00,-75.46868,4.727455,1.8,gps,1(T5H-1363)
3/28/2007 18:30:00,-75.468603,4.72752,2.5,gps,1(T5H-1363)
3/28/2007 19:00:00,-75.468418,4.727588,2.1,gps,1(T5H-1363)
3/28/2007 19:30:00,-75.469045,4.726058,2.6,gps,1(T5H-1363)
3/28/2007 20:00:00,-75.46824,4.726937,1.7,gps,1(T5H-1363)
3/28/2007 21:00:00,-75.469427,4.727448,1.9,gps,1(T5H-1363)
3/28/2007 21:30:00,-75.469167,4.727863,1.8,gps,1(T5H-1363)
3/28/2007 22:00:00,-75.470072,4.728133,2.3,gps,1(T5H-1363)
3/28/2007 22:30:00,-75.468478,4.727718,2.3,gps,1(T5H-1363)
3/28/2007 23:00:00,-75.468347,4.727675,2.4,gps,1(T5H-1363)
3/28/2007 23:30:00,-75.46851,4.727628,1.5,gps,1(T5H-1363)
3/29/2007 0:00:00,-75.468478,4.727642,1.9,gps,1(T5H-1363)
3/29/2007 0:30:00,-75.468517,4.7277,2.6,gps,1(T5H-1363)
3/29/2007 1:00:00,-75.468642,4.727715,5.1,gps,1(T5H-1363)
3/29/2007 1:30:00,-75.467777,4.727258,5.8,gps,1(T5H-1363)
3/29/2007 2:00:00,-75.468807,4.7279,2.3,gps,1(T5H-1363)
3/29/2007 3:00:00,-75.468507,4.728482,2.9,gps,1(T5H-1363)
3/29/2007 3:30:00,-75.468408,4.729733,3.2,gps,1(T5H-1363)
3/29/2007 4:01:00,-75.468458,4.729955,4,gps,1(T5H-1363)
3/29/2007 4:30:00,-75.46778,4.729157,13.1,gps,1(T5H-1363)
3/29/2007 5:00:00,-75.468138,4.729788,1.5,gps,1(T5H-1363)
3/29/2007 5:31:00,-75.467787,4.728733,1.3,gps,1(T5H-1363)
3/29/2007 6:00:00,-75.467865,4.728717,2,gps,1(T5H-1363)
3/29/2007 6:30:00,-75.467865,4.728725,1.8,gps,1(T5H-1363)
3/29/2007 7:00:00,-75.467833,4.72875,2.1,gps,1(T5H-1363)
3/29/2007 7:30:00,-75.467838,4.728687,1.8,gps,1(T5H-1363)
3/29/2007 8:00:00,-75.467802,4.728692,2.1,gps,1(T5H-1363)
3/29/2007 8:30:00,-75.468008,4.728598,1.8,gps,1(T5H-1363)
3/29/2007 9:00:00,-75.467882,4.728705,2,gps,1(T5H-1363)
3/29/2007 9:30:00,-75.467898,4.728818,4.9,gps,1(T5H-1363)
3/29/2007 10:00:00,-75.467792,4.728712,2.5,gps,1(T5H-1363)
3/29/2007 10:30:00,-75.467907,4.728732,4.9,gps,1(T5H-1363)
3/29/2007 11:00:00,-75.467718,4.728648,3.7,gps,1(T5H-1363)
3/29/2007 11:30:00,-75.467615,4.729133,3.2,gps,1(T5H-1363)
3/29/2007 12:00:00,-75.467907,4.729105,2.3,gps,1(T5H-1363)
3/29/2007 12:30:00,-75.467963,4.729143,1.5,gps,1(T5H-1363)
3/29/2007 13:00:00,-75.46825,4.72992,1.8,gps,1(T5H-1363)
3/29/2007 13:30:00,-75.46812,4.727068,1.6,gps,1(T5H-1363)
3/29/2007 14:00:00,-75.468572,4.72591,2.2,gps,1(T5H-1363)
3/29/2007 14:30:00,-75.469748,4.72524,2.4,gps,1(T5H-1363)
3/29/2007 15:31:00,-75.469945,4.725518,5.7,gps,1(T5H-1363)
3/29/2007 21:31:00,-75.468145,4.72668,5.2,gps,1(T5H-1363)
3/29/2007 22:00:00,-75.468037,4.726655,2.7,gps,1(T5H-1363)
3/29/2007 22:30:00,-75.468392,4.72673,5.9,gps,1(T5H-1363)
3/29/2007 23:00:00,-75.468425,4.726432,1.9,gps,1(T5H-1363)
3/29/2007 23:30:00,-75.468233,4.72665,2.1,gps,1(T5H-1363)
3/30/2007 0:31:00,-75.468372,4.726718,2,gps,1(T5H-1363)
3/30/2007 1:00:00,-75.468447,4.726843,4.7,gps,1(T5H-1363)
3/30/2007 1:30:00,-75.468293,4.7267,3.2,gps,1(T5H-1363)
3/30/2007 2:00:00,-75.468462,4.727202,9.5,gps,1(T5H-1363)
3/30/2007 2:30:00,-75.468238,4.726702,7.4,gps,1(T5H-1363)
3/30/2007 3:30:00,-75.468417,4.728522,2.5,gps,1(T5H-1363)
3/30/2007 4:00:00,-75.468865,4.729907,3.2,gps,1(T5H-1363)
3/30/2007 4:31:00,-75.468455,4.729453,2.4,gps,1(T5H-1363)
3/30/2007 5:00:00,-75.468327,4.729623,3,gps,1(T5H-1363)
3/30/2007 5:31:00,-75.473368,4.733788,4,gps,1(T5H-1363)
3/30/2007 6:01:00,-75.468042,4.729478,1.9,gps,1(T5H-1363)
3/30/2007 6:30:00,-75.467785,4.729477,1.8,gps,1(T5H-1363)
3/30/2007 7:00:00,-75.467087,4.730195,2.3,gps,1(T5H-1363)
3/30/2007 7:30:00,-75.467095,4.730005,2.1,gps,1(T5H-1363)
3/30/2007 8:01:00,-75.467663,4.728615,4.7,gps,1(T5H-1363)
3/30/2007 8:30:00,-75.467787,4.72871,2.3,gps,1(T5H-1363)
3/30/2007 9:00:00,-75.46797,4.728705,4.9,gps,1(T5H-1363)
3/30/2007 9:30:00,-75.467838,4.728822,4.4,gps,1(T5H-1363)
3/30/2007 10:00:00,-75.467585,4.728723,2.4,gps,1(T5H-1363)
3/30/2007 10:30:00,-75.467317,4.728732,5,gps,1(T5H-1363)
3/30/2007 11:00:00,-75.467825,4.728768,3.1,gps,1(T5H-1363)
3/30/2007 11:30:00,-75.467878,4.728607,3.2,gps,1(T5H-1363)
3/30/2007 12:00:00,-75.467757,4.72869,2.7,gps,1(T5H-1363)
3/30/2007 12:30:00,-75.46701,4.728665,2.3,gps,1(T5H-1363)
3/30/2007 13:00:00,-75.4679,4.72882,2.3,gps,1(T5H-1363)
3/30/2007 13:31:00,-75.46804,4.729512,2,gps,1(T5H-1363)
3/30/2007 14:00:00,-75.468343,4.729455,1.8,gps,1(T5H-1363)
3/30/2007 14:31:00,-75.46789,4.728785,3.7,gps,1(T5H-1363)
3/30/2007 15:00:00,-75.468317,4.729165,3.9,gps,1(T5H-1363)
3/30/2007 15:30:00,-75.467788,4.728468,5.2,gps,1(T5H-1363)
3/30/2007 16:30:00,-75.468015,4.728387,2.2,gps,1(T5H-1363)
3/30/2007 17:30:00,-75.467933,4.728522,3.1,gps,1(T5H-1363)
3/30/2007 18:01:00,-75.467852,4.728517,2.2,gps,1(T5H-1363)
3/30/2007 19:01:00,-75.468218,4.7285,3.4,gps,1(T5H-1363)
3/30/2007 20:00:00,-75.467895,4.728572,1.7,gps,1(T5H-1363)
3/30/2007 20:30:00,-75.467852,4.728512,1.8,gps,1(T5H-1363)
3/30/2007 21:01:00,-75.467992,4.728345,1.8,gps,1(T5H-1363)
3/30/2007 21:30:00,-75.467852,4.728473,5.7,gps,1(T5H-1363)
3/30/2007 22:00:00,-75.467898,4.728515,2.6,gps,1(T5H-1363)
3/30/2007 22:30:00,-75.467933,4.72858,3,gps,1(T5H-1363)
